serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
152,Polkadot,DOT,2021-01-19 23:59:59,17.4675,16.0483,16.5211,16.4685,3414422602.1692,14857593596.490467
153,Polkadot,DOT,2021-01-20 23:59:59,18.1257,14.8335,16.4525,17.9489,4624508717.2991,16197751625.083632
154,Polkadot,DOT,2021-01-21 23:59:59,18.0608,15.0525,17.9794,15.9448,4843725549.4353,14394680975.864622
155,Polkadot,DOT,2021-01-22 23:59:59,17.9839,14.8919,15.931,17.1614,2991599975.6871,15498857927.951454
156,Polkadot,DOT,2021-01-23 23:59:59,18.7537,16.8703,17.1596,18.5982,2842317183.2165,16800498069.750576
157,Polkadot,DOT,2021-01-24 23:59:59,18.7245,17.3805,18.6006,17.9996,2800444853.8367,16268654954.280151
158,Polkadot,DOT,2021-01-25 23:59:59,19.0519,17.1197,17.9976,17.2505,3351498659.0242,15598550884.44241
159,Polkadot,DOT,2021-01-26 23:59:59,17.7691,16.0754,17.2446,17.1178,2588253411.1268,15487077234.508688
160,Polkadot,DOT,2021-01-27 23:59:59,17.1161,15.0843,17.1161,15.5049,2973163193.7498,14031295906.80869
161,Polkadot,DOT,2021-01-28 23:59:59,17.4631,15.3566,15.4982,16.9449,2960951224.55,15338599024.46
162,Polkadot,DOT,2021-01-29 23:59:59,17.6428,16.032,17.1027,16.8416,3657663582.56,15249211491.11
163,Polkadot,DOT,2021-01-30 23:59:59,17.0502,16.162,16.8367,16.5069,1998709419.61,14948992533.58
164,Polkadot,DOT,2021-01-31 23:59:59,17.4561,15.814,16.5116,16.1213,2540474629.04,14603207739.23
165,Polkadot,DOT,2021-02-01 23:59:59,16.5166,15.7434,16.123,16.3758,2228986207.72,14839696019.15
166,Polkadot,DOT,2021-02-02 23:59:59,17.6039,16.0393,16.3813,17.2633,2658383685.86,15648346886.93
167,Polkadot,DOT,2021-02-03 23:59:59,20.7337,16.8404,17.2472,20.7337,4685307861.7,18799060618.55
168,Polkadot,DOT,2021-02-04 23:59:59,21.5559,19.0433,20.7283,19.7022,4858842246.09,17871050304.44
169,Polkadot,DOT,2021-02-05 23:59:59,21.2835,19.5317,19.6886,20.9027,3387079061.07,18965454795.63
170,Polkadot,DOT,2021-02-06 23:59:59,21.2983,19.8142,20.8921,20.3955,2622835075.63,18510385437.79
171,Polkadot,DOT,2021-02-07 23:59:59,20.7775,18.6238,20.3906,19.7936,3038407999.38,17972785450.44
172,Polkadot,DOT,2021-02-08 23:59:59,23.6082,19.2332,19.7814,23.0319,4736654530.67,20918997055.81
173,Polkadot,DOT,2021-02-09 23:59:59,24.0544,22.3696,23.0301,23.13,3446396914.48,21013455489.63
174,Polkadot,DOT,2021-02-10 23:59:59,24.7863,22.1363,23.113,23.5851,4203061885.09,21431620371.36
175,Polkadot,DOT,2021-02-11 23:59:59,25.5777,23.3336,23.5905,25.2303,4060334812.05,22891907598.05
176,Polkadot,DOT,2021-02-12 23:59:59,29.6685,24.5499,25.1741,28.6913,4562466560.12,26041864560.26
177,Polkadot,DOT,2021-02-13 23:59:59,30.1464,27.4731,28.6871,28.0167,4947621076.43,26570627680.92
178,Polkadot,DOT,2021-02-14 23:59:59,29.3729,26.544,28.0135,27.0957,3550653217.48,24608750492.51
179,Polkadot,DOT,2021-02-15 23:59:59,29.4481,23.6126,27.0646,27.7809,5407907535.43,25240366452.94
180,Polkadot,DOT,2021-02-16 23:59:59,30.9739,26.9609,27.7635,30.1599,5274752208.18,27409464567.6
